Market,LoadFactor,FlightCount,Bookings,Revenue,AvgFare,RASM,RpS,Slope,Lat1,Lon1,Lat2,Lon2,Distance,cluster_Geo,cluster_Slope,cluster_Dist
MADVCE,0.976567891,566,104733,7561487.894,72.1977,0.050110884,70.50601322,-0.00641915,45.5067,12.3478,40.47361,-3.561111,1407,15,2,2
BLQRHO,0.885894581,70,11933,1084866.64,90.9131,0.047854705,80.53946842,-0.006144993,44.5306,11.2925,36.38472,28.11833,1683,17,2,7
BNXVIE,0.91300931,274,45309,1416648.751,31.2663,0.079962193,28.54650286,-0.013460422,48.1111,16.5583,44.94139,17.2975,357,10,3,6
BLLIBZ,0.648404165,62,7598,400270.7096,52.681,0.017401233,34.15862004,-0.007122671,55.7403,9.1528,38.87361,1.372778,1963,2,2,9
CRLOTP,0.9982231,748,141568,8883690.765,62.7521,0.035876636,62.64060615,-0.00908103,50.4617,4.455,44.5667,26.1,1746,13,5,9
TNGVLC,0.957169421,256,46327,1756310.742,37.9111,0.057055679,36.28741202,-0.011341667,39.48861,-0.4819444,35.72833,-5.9175,636,12,1,1
JTRNAP,0.787878788,44,6552,420345.2817,64.1552,0.046330496,50.54657067,-0.005856651,40.88611,14.29167,36.40639,25.47722,1091,17,2,3
ARNRJK,0.924415976,70,12267,1016721.053,82.8826,0.047207649,76.61801456,-0.005285823,59.662,17.9339,45.21667,14.56833,1623,10,4,7
KRKVLC,0.979550516,308,58056,5193799.832,89.4618,0.044325972,87.63244638,-0.007393674,50.08333,19.78333,39.48861,-0.4819444,1977,19,5,9
TRSVLC,0.939784578,247,43887,2399892.864,54.6834,0.038379887,51.39066926,-0.007783227,45.82667,13.47222,39.48861,-0.4819444,1339,15,5,2
AGPNUE,0.962472616,220,40420,3474612.407,85.9627,0.043545656,82.73674652,-0.00697627,49.49972,11.08167,36.6717,-4.4981,1900,1,2,9
BUDZAD,0.886813521,104,17472,728167.6457,41.6762,0.077320235,36.95907246,-0.008825742,47.4333,19.2333,44.09778,15.35667,478,10,5,6
GDNMLA,0.95270022,288,51865,3800178.476,73.2705,0.033463516,69.80489486,-0.006909,54.3667,18.65,35.83667,14.54722,2086,10,2,5
BODIBZ,0.844565877,122,19474,855457.8223,43.9282,0.054160965,37.10026118,-0.006412709,44.82944,-0.7144445,38.87361,1.372778,685,1,2,1
REUSTN,0.933325689,414,73253,4929244.66,67.2906,0.052467942,62.80412634,-0.005441326,51.8828,0.2339,41.147,1.1667,1197,20,4,3
AGPFKB,0.953778665,294,53486,4153481.599,77.6554,0.043671079,74.0661507,-0.006721605,48.79417,8.188889,36.6717,-4.4981,1696,1,2,7
FAOOPO,0.951676375,1552,281011,10546416.04,37.5302,0.075351608,35.71666228,-0.010722399,41.23806,-8.674723,37.01445,-7.970833,474,12,1,6
OPOPDL,0.962364687,566,102948,7339735.572,71.2955,0.045498894,68.61233171,-0.007011601,41.23806,-8.674723,37.74722,-25.68194,1508,18,2,7
VIEZAZ,0.929059829,38,6522,294172.7057,45.1046,0.026931198,41.90494383,-0.013121114,48.1111,16.5583,41.66667,-1.038889,1556,15,3,7
CIALDE,0.870300926,224,37597,2222290.411,59.1081,0.049273858,51.44190765,-0.005383047,43.17944,-0.00555555,41.7995,12.5933,1044,15,4,3
HHNZAG,0.925021112,274,46005,1824269.877,39.6537,0.045509352,36.68053801,-0.011507446,49.9497,7.2639,45.74306,16.07028,806,7,1,8
DUBOVD,0.867894737,160,26384,1201989.407,45.5575,0.035524821,39.53912522,-0.007339829,53.4325,-6.252222,43.43333,-5.833333,1113,5,5,3
DUBFAO,0.929835098,2195,390143,36570193.85,93.7353,0.047601543,87.158426,-0.004399896,53.4325,-6.252222,37.01445,-7.970833,1831,5,4,9
CTAKTW,0.924237116,302,52761,3069827.629,58.1836,0.036042554,53.77549012,-0.007202898,50.48333,19.08333,37.40278,14.92306,1492,10,2,7
BFSPED,0.867724868,2,328,8.6506,0.0263,1.46e-05,0.022885185,-0.017468004,54.6542,-6.225,50.01333,15.73861,1572,9,3,7
AGPSNN,0.918264793,306,53724,5934194.917,110.457,0.055852878,101.4288264,-0.004287055,52.70055,-8.918612,36.6717,-4.4981,1816,5,4,9
GRORAK,0.726080247,48,6587,221013.6713,33.553,0.016306678,24.36217717,-0.009279632,41.9092,2.7633,31.60833,-8.038333,1494,12,5,7
LUXMRS,0.950028708,274,49639,2259866.383,45.526,0.0624113,43.25103125,-0.010353354,49.62778,6.206666,43.43555,5.216389,693,2,1,1
BUDCRL,0.972159879,836,154204,8247183.582,53.4822,0.04605256,51.99333995,-0.008590848,50.4617,4.455,47.4333,19.2333,1129,7,5,3
EDIPSA,0.931344023,255,45132,3515486.783,77.8934,0.043233368,72.54559076,-0.005374705,55.94861,-3.350278,43.6806,10.3928,1678,3,4,7
MANNAP,0.954317252,306,55505,4757675.873,85.7161,0.043955087,81.80041733,-0.004300392,53.35333,-2.276667,40.88611,14.29167,1861,3,4,9
BUDRMI,0.865191489,186,30498,1598928.268,52.4273,0.070985395,45.35966718,-0.006625421,47.4333,19.2333,44.02083,12.61222,639,10,2,1
NTESTN,0.933761168,813,144338,6513439.63,45.1262,0.077743884,42.1371849,-0.006601776,51.8828,0.2339,47.15833,-1.609722,542,20,2,1
CRLOUD,0.964875778,254,46837,3819471.696,81.5481,0.043256655,78.68385513,-0.009059509,50.4617,4.455,34.78333,-1.933333,1819,5,5,9
CRLVIE,0.996183035,731,133104,5679284.813,42.668,0.04645373,42.50516273,-0.009974114,50.4617,4.455,48.1111,16.5583,915,7,1,8
FNIRAK,0.923134938,249,44064,3125723.588,70.9359,0.03769919,65.48349334,-0.007454991,43.75861,4.416667,31.60833,-8.038333,1737,12,5,9
CRLSCQ,0.919946151,169,29384,1667715.841,56.7559,0.040443367,52.21238663,-0.007828676,50.4617,4.455,42.895,-8.415,1291,5,5,2
BHXPSA,0.932887189,82,14637,954588.2442,65.2174,0.045882768,60.84055094,-0.004507625,52.45306,-1.746389,43.6806,10.3928,1326,3,4,2
AQJMAD,0.731481481,4,553,24884.1924,44.9985,0.008939598,32.91559841,-0.013676354,40.47361,-3.561111,29.6125,35.01944,3682,14,3,4
BGYBOD,0.964442031,318,58613,2472497.411,42.1834,0.049553561,40.68347337,-0.00720715,45.6739,9.7042,44.82944,-0.7144445,821,15,2,8
BGYKRK,0.970676835,1111,208481,10958555.04,52.5638,0.056881237,51.02246979,-0.00965057,50.08333,19.78333,45.6739,9.7042,897,10,1,8
CRLTGD,0.99295995,168,31735,2478405.906,78.0969,0.053665826,77.54711846,-0.007772103,50.4617,4.455,42.35833,19.25194,1445,7,5,2
ALCMAN,0.951673975,2072,378515,30518096.58,80.6258,0.045618032,76.72953059,-0.00337681,53.35333,-2.276667,38.2825,-0.5583333,1682,20,4,7
BCNBDS,0.972795497,124,22814,1609078.276,70.5303,0.051510179,68.61155874,-0.005807485,41.3028,2.0944,40.65805,17.94667,1332,15,2,2
BCNBER,0.990556792,967,182939,17583608.62,96.1173,0.063011037,95.20967617,-0.007231317,52.5117,13.4025,41.3028,2.0944,1511,2,2,7
AARPMI,0.796092316,124,18213,1389377.508,76.2849,0.03112755,60.72984998,-0.005415379,56.30389,10.62,39.55361,2.727778,1951,2,4,9
ACEBHX,0.858577687,262,43511,3917214.125,90.0281,0.027684866,77.29614674,-0.004127176,52.45306,-1.746389,28.9425,-13.60472,2792,11,4,10
MRSNAP,0.944497582,396,71098,3985633.863,56.0583,0.066183675,52.9469401,-0.006731875,43.43555,5.216389,40.88611,14.29167,800,6,2,8
PRGRHO,0.92927414,128,22481,2046530.467,91.0337,0.044806854,84.59534006,-0.005065802,50.1,14.26667,36.38472,28.11833,1888,17,4,9
BRIJTR,0.901965231,70,11933,678645.4542,56.8713,0.055817141,51.2959527,-0.005422147,41.14111,16.78833,36.40639,25.47722,919,14,4,8
BZRNRN,0.85536567,122,20421,836142.258,40.9452,0.037100776,35.02313219,-0.008617196,51.5993,6.1502,43.32417,3.354445,944,2,5,8
BDSWRO,0.896996074,124,21022,1083574.196,51.5447,0.039687088,46.23545809,-0.005948546,51.1,16.8833,40.65805,17.94667,1165,10,2,3
HELRIX,0.912141465,38,6551,135568.6318,20.6943,0.050742385,18.87616706,-0.016829985,60.32555,24.97167,57.01667,24.05,372,8,3,6
ARNTZL,0.527695617,76,7850,178017.6658,22.6774,0.007072559,11.96676968,-0.011246421,59.662,17.9339,44.45861,18.72472,1692,8,1,7
BDSSTN,0.918098041,462,80497,6121576.254,76.0472,0.037965655,69.81884001,-0.007173741,51.8828,0.2339,40.65805,17.94667,1839,7,2,9
LPLPMI,0.93708824,310,54904,4307640.061,78.4576,0.046211039,73.52176243,-0.003738234,53.33833,-2.866667,39.55361,2.727778,1591,20,4,7
BGYBTS,0.923278958,628,110029,3478406.256,31.6135,0.046038039,29.1881168,-0.010018643,48.16,17.21,45.6739,9.7042,634,7,1,1
BTSPMI,0.956349206,124,22413,1524759.889,68.0301,0.043315969,65.0605858,-0.006036868,48.16,17.21,39.55361,2.727778,1502,15,2,7
MXPVLC,0.974948203,973,180226,10999011.32,61.0289,0.058505513,59.50010723,-0.006705506,45.6317,8.7278,39.48861,-0.4819444,1017,15,2,3
AHOBOD,0.863038549,70,11418,510330.9188,44.6952,0.044286757,38.57376559,-0.005944154,44.82944,-0.7144445,40.63055,8.288889,871,15,2,8
MAHMRS,0.760269049,308,44421,1703936.494,38.3588,0.07183008,29.16301249,-0.006146603,43.43555,5.216389,39.86139,4.215278,406,15,2,6
FMMLPA,0.882924483,110,18356,1352395.194,73.6759,0.020723247,65.0502739,-0.007323868,47.9886,10.2394,27.93194,-15.38333,3139,11,5,4
LPASVQ,0.875889328,348,57616,2673240.402,46.3975,0.029491369,40.63910614,-0.008410756,37.415,-5.8975,27.93194,-15.38333,1378,18,5,2
MANPSA,0.945180441,382,68777,4346319.891,63.1943,0.042033844,59.73009222,-0.005088276,53.35333,-2.276667,43.6806,10.3928,1421,3,4,2
MLAWMI,0.96396661,338,62359,4673568.415,74.9461,0.037824926,72.24560851,-0.007223101,52.4511,20.6519,35.83667,14.54722,1910,10,2,9
FMMNAP,0.973587643,124,22817,1375279.837,60.2743,0.068795266,58.68236207,-0.005864913,47.9886,10.2394,40.88611,14.29167,853,7,2,8
BLQJMK,0.92549535,104,18310,2031771.893,110.9651,0.072475462,102.6977301,-0.005086521,44.5306,11.2925,37.43611,25.34444,1417,17,4,2
CAGKRK,0.944861623,220,40013,2815499.204,70.3646,0.045197023,66.4848211,-0.007182508,50.08333,19.78333,39.24722,9.061111,1471,10,2,2
POZTSF,0.898181893,258,43869,1575608.53,35.9162,0.039054838,32.25929588,-0.009234518,52.41694,16.88333,45.6506,12.1956,826,10,5,8
OTPVIE,0.992851582,731,132641,6547975.774,49.3661,0.058981062,49.01326218,-0.010306528,48.1111,16.5583,44.5667,26.1,831,17,1,8
BOHPMI,0.934010658,532,93770,7359462.981,78.4841,0.056431928,73.30507476,-0.004398579,50.78056,-1.836944,39.55361,2.727778,1299,20,4,2
AHOFMM,0.951841054,98,17630,1136632.173,64.4714,0.073669388,61.36660043,-0.003978064,47.9886,10.2394,40.63055,8.288889,833,15,4,8
ALCLTN,0.954039756,563,103333,7973495.056,77.1631,0.048688273,73.61666918,-0.005600958,51.8744,-0.3664,38.2825,-0.5583333,1512,20,2,7
BCNKRK,0.987971433,562,107351,9387697.618,87.4486,0.051426634,86.39674592,-0.007549848,50.08333,19.78333,41.3028,2.0944,1680,15,5,7
DUBPMO,0.937684285,238,42614,4381632.619,102.8214,0.04283165,96.41404346,-0.004635858,53.4325,-6.252222,38.1811,13.105,2251,3,4,5
NUEZAD,0.938400542,222,38816,1724593.351,44.4299,0.061044069,41.6930991,-0.007191171,49.49972,11.08167,44.09778,15.35667,683,7,2,1
MRSPMO,0.897370368,470,80058,4337913.833,54.1846,0.055004174,48.62368947,-0.006656739,43.43555,5.216389,38.1811,13.105,884,6,2,8
EDIWRO,0.973449032,221,41283,2687240.823,65.0931,0.044125955,63.36487121,-0.007093486,55.94861,-3.350278,51.1,16.8833,1436,9,2,2
SVQTNG,0.735177169,330,45853,1093048.377,23.838,0.09321929,17.5252265,-0.012523848,37.415,-5.8975,35.72833,-5.9175,188,12,1,6
STNVRN,0.909613192,583,101330,5312858.055,52.4312,0.044992596,47.69215213,-0.008821407,51.8828,0.2339,45.46667,10.93333,1060,3,5,3
ALCBLQ,0.967325197,383,71732,3955252.456,55.1393,0.044190254,53.33763678,-0.007142976,44.5306,11.2925,38.2825,-0.5583333,1207,15,2,3
CAGPEG,0.864795284,298,48707,1713027.542,35.17,0.058829578,30.41489191,-0.009190134,43.09694,12.51139,39.24722,9.061111,517,6,5,6
BLQFUE,0.957187518,178,33067,3728222.559,112.7475,0.03781378,107.920528,-0.006708338,44.5306,11.2925,28.44806,-13.86194,2854,11,2,10
ALCFEZ,0.751919858,212,30549,843148.4735,27.5998,0.033151584,20.75289144,-0.010391164,38.2825,-0.5583333,33.92889,-4.9775,626,12,1,1
ALCLIS,0.853428974,126,20583,673441.2113,32.7183,0.037329898,27.92276355,-0.012921196,38.7819,-9.1333,38.2825,-0.5583333,748,12,3,1
ATHBUD,0.978818462,426,79529,4695772.694,59.0447,0.051464048,57.79412546,-0.007340862,47.4333,19.2333,37.89583,23.72889,1123,17,5,3
AHOCTA,0.950113379,70,12570,582615.7347,46.3497,0.065144187,44.0374705,-0.006076678,40.63055,8.288889,37.40278,14.92306,676,6,2,1
OPOTUF,0.971164309,298,55335,3533140.736,63.85,0.061032341,62.00885844,-0.005578826,47.4325,0.7277778,41.23806,-8.674723,1016,5,2,3
JTRKRK,0.930915371,36,6468,541310.1508,83.6904,0.049030064,77.90877242,-0.005328357,50.08333,19.78333,36.40639,25.47722,1589,17,4,7
MANMLA,0.944566499,417,76099,6356380.884,83.5277,0.033602022,78.89754713,-0.005051758,53.35333,-2.276667,35.83667,14.54722,2348,13,4,5
CGNVCE,0.97911669,240,45713,1920637.143,42.0151,0.057940429,41.1377044,-0.007866105,50.86583,7.141944,45.5067,12.3478,710,7,5,1
FMMTZL,0.779935951,76,11203,314655.0155,28.0866,0.028785555,21.90580726,-0.012355951,47.9886,10.2394,44.45861,18.72472,761,10,1,8
PMOTRS,0.951672979,338,60810,2938676.282,48.3255,0.054042437,45.99011365,-0.008372704,45.82667,13.47222,38.1811,13.105,851,6,5,8
BFSGRO,0.833530759,268,42220,2934444.538,69.5036,0.03706554,57.93343873,-0.004157166,54.6542,-6.225,41.9092,2.7633,1563,20,4,7
FUEORK,0.808709809,26,3974,286055.0727,71.9816,0.022041751,58.21226551,-0.007423307,51.84083,-8.488889,28.44806,-13.86194,2641,11,5,10
DUBFCO,0.960311247,1326,242880,23264744.74,95.7869,0.048772707,91.98532623,-0.004699261,53.4325,-6.252222,41.8003,12.2389,1886,3,4,9
ALCHEL,0.989315403,212,40463,4565411.624,112.8292,0.036803085,111.6237561,-0.007807406,60.32555,24.97167,38.2825,-0.5583333,3033,19,5,10
BRIFCO,0.861458082,1974,321522,7878177.069,24.5027,0.054684203,21.10810243,-0.012654872,41.8003,12.2389,41.14111,16.78833,386,6,3,6
BCNBGY,0.982855124,2264,422840,19946618.36,47.1729,0.059213531,46.36419463,-0.007056727,45.6739,9.7042,41.3028,2.0944,783,15,2,8
BRUDUB,0.970047533,1564,289792,15056238.82,51.9553,0.064202725,50.39913911,-0.007276339,53.4325,-6.252222,50.9017,4.4942,785,16,2,8
CPHPRG,0.958398199,444,80032,3921762.879,49.0024,0.07538338,46.96384546,-0.009777159,55.6081,12.6333,50.1,14.26667,623,9,1,1
NAPWRO,0.950304617,210,37748,2332202.243,61.7834,0.050877914,58.7131122,-0.007971118,51.1,16.8833,40.88611,14.29167,1154,10,5,3
CRLZAG,0.9363561,522,88098,3968759.529,45.0493,0.041847474,42.18225378,-0.009991579,50.4617,4.455,45.74306,16.07028,1008,7,1,3
NUEVLC,0.954224483,214,38648,2499918.985,64.6843,0.042863435,61.72334662,-0.007813881,49.49972,11.08167,39.48861,-0.4819444,1440,2,5,2
KRKRMI,0.94543262,68,12544,762862.5189,60.8149,0.066469851,57.49642138,-0.008543795,50.08333,19.78333,44.02083,12.61222,865,10,5,8
MADNDR,0.830965335,169,26728,895536.6083,33.5055,0.047269879,27.84195891,-0.011646107,40.47361,-3.561111,35.2,-2.916667,589,12,1,1
MXPTPS,0.893648941,221,37527,1737360.13,46.2962,0.045265441,41.37261283,-0.010814636,45.6317,8.7278,37.9117,12.4864,914,6,1,8
CRLFUE,0.902596771,108,18561,1269205.673,68.3802,0.021326809,61.71978571,-0.008876995,50.4617,4.455,28.44806,-13.86194,2894,11,5,10
FMMSCQ,0.837905807,162,25655,1421598.727,55.4121,0.029801132,46.43016289,-0.00547082,47.9886,10.2394,42.895,-8.415,1558,1,2,7
BGYLPL,0.924897119,216,37758,1390421.368,36.8245,0.027422641,34.05892043,-0.008475602,53.33833,-2.866667,45.6739,9.7042,1242,3,5,2
PMIWMI,0.968469747,180,34125,2863408.774,83.9094,0.040959541,81.26372952,-0.006449466,52.4511,20.6519,39.55361,2.727778,1984,19,2,9
BERBRI,0.979043208,364,68067,5526453.497,81.1913,0.061572321,79.48986677,-0.005635308,52.5117,13.4025,41.14111,16.78833,1291,10,2,2
BHXMLA,0.939883336,240,43182,3549995.574,82.21,0.03435655,77.26788207,-0.004790553,52.45306,-1.746389,35.83667,14.54722,2249,13,4,5
BVAZAG,0.939289077,236,39901,2222341.828,55.6963,0.046543607,52.31501478,-0.008422403,49.4558,2.1125,45.74306,16.07028,1124,7,5,3
ARNVIE,0.985792602,660,119760,5593073.584,46.7023,0.035744435,46.03883233,-0.009580371,59.662,17.9339,48.1111,16.5583,1288,8,1,2
ATHLTN,0.94942281,284,51979,5501902.533,105.8485,0.041271064,100.4950415,-0.006331669,51.8744,-0.3664,37.89583,23.72889,2435,13,2,5
FMMPMI,0.953779017,847,152556,11139463.5,73.0188,0.062460848,69.64384585,-0.004074372,47.9886,10.2394,39.55361,2.727778,1115,15,4,3
LRHSTN,0.838389063,282,45382,2212775.85,48.7588,0.063575301,40.87891834,-0.005828911,51.8828,0.2339,46.18056,-1.185833,643,20,2,1
ALCTRN,0.95018226,104,18768,812733.2484,43.3042,0.040065125,41.14688378,-0.007001838,45.2011,7.6481,38.2825,-0.5583333,1027,1,2,3
BLLBRI,0.855036646,124,20066,1495973.619,74.5526,0.037125949,63.74525393,-0.005006441,55.7403,9.1528,41.14111,16.78833,1717,10,4,7
GOTRIX,0.800892857,320,48438,1190097.143,24.5694,0.026627242,19.67753212,-0.011921352,57.7056,11.7806,57.01667,24.05,739,8,1,1
RZESTN,0.970340037,739,136489,9175192.399,67.2229,0.042577751,65.22911396,-0.010225296,51.8828,0.2339,50.11666,22.01667,1532,9,1,7
AMMPOZ,0.882384843,146,24405,1753645.519,71.8559,0.022864998,63.40463949,-0.007977956,52.41694,16.88333,31.72361,35.99528,2773,14,5,10
BGYVNO,0.99032604,458,86810,6898427.053,79.4658,0.052958992,78.69706191,-0.006375967,54.6333,25.2833,45.6739,9.7042,1486,10,2,7
BGYKTW,0.975064021,406,75390,2986057.11,39.6081,0.043986862,38.62046496,-0.008340502,50.48333,19.08333,45.6739,9.7042,878,10,5,8
DTMZAG,0.963153385,38,6744,232484.717,34.4728,0.036891796,33.20261597,-0.014156274,51.51667,7.466667,45.74306,16.07028,900,7,3,8
CFUCIA,0.897663139,120,20359,1386226.488,68.0891,0.092049845,61.12109734,-0.005474041,41.7995,12.5933,39.60139,19.91028,664,6,2,1
AGABGY,0.924115661,214,37776,2948663.532,78.0565,0.030257241,72.13326316,-0.007854159,45.6739,9.7042,30.38056,-9.545834,2384,12,5,5
SOFWRO,0.894981072,172,29316,1056303.013,36.0316,0.030508627,32.24761914,-0.011547008,51.1,16.8833,42.7,23.4,1057,17,1,3
TRNZAD,0.714460784,68,8745,330148.2849,37.7528,0.04336479,26.97289909,-0.005208484,45.2011,7.6481,44.09778,15.35667,622,7,4,1
EINSKG,0.978110599,124,22923,2161241.236,94.2826,0.05080929,92.21886142,-0.005542046,51.4533,5.3889,40.52083,22.97222,1815,13,2,9
FCOVLC,0.981070325,1010,187355,12293615.85,65.6166,0.058363184,64.3745921,-0.006984885,41.8003,12.2389,39.48861,-0.4819444,1103,15,2,3
BFSEMA,0.715028312,342,46218,1182108.991,25.5768,0.048000375,18.28814306,-0.008100155,54.6542,-6.225,52.83,-1.329444,381,16,5,6
CGNZAD,0.945471128,224,39394,2631172.037,66.7911,0.064901479,63.14913928,-0.005950957,50.86583,7.141944,44.09778,15.35667,973,7,2,8
PEGVIE,0.842234747,124,18829,547510.2388,29.078,0.03826645,24.49052777,-0.009518756,48.1111,16.5583,43.09694,12.51139,640,10,1,1
BGYTFS,0.972206317,565,106967,10360523.14,96.8571,0.031098142,94.16517284,-0.005379633,45.6739,9.7042,28.04278,-16.57055,3028,11,4,10
OPOVRN,0.976931217,50,9232,669205.1373,72.4875,0.042918399,70.81535844,-0.005663979,45.46667,10.93333,41.23806,-8.674723,1650,1,2,7
TLSTNG,0.944167297,210,37474,1948132.377,51.9862,0.045574474,49.08370816,-0.009445593,43.63,1.363611,35.72833,-5.9175,1077,12,1,3
DUBVIE,0.980128833,762,138157,10617160.87,76.8485,0.044254671,75.32144942,-0.005814938,53.4325,-6.252222,48.1111,16.5583,1702,9,2,7
TLSTSF,0.912860166,340,58675,2092852.201,35.6685,0.036749886,32.56039891,-0.006620206,45.6506,12.1956,43.63,1.363611,886,15,2,8
AGPAMS,0.980543252,665,125083,11613406.09,92.8455,0.048296618,91.03912585,-0.007187223,52.3083,4.7681,36.6717,-4.4981,1885,5,2,9
BCNGDN,0.97509066,178,32804,2510714.78,76.5368,0.039299824,74.6303662,-0.006196976,54.3667,18.65,41.3028,2.0944,1899,19,2,9
PSAVIE,0.955982906,38,6711,205875.0544,30.6772,0.042750628,29.32693083,-0.011546775,48.1111,16.5583,43.6806,10.3928,686,7,1,1
BGYGOT,0.966335038,300,55170,3394150.344,61.5216,0.044168308,59.450542,-0.007245782,57.7056,11.7806,45.6739,9.7042,1346,9,2,2
CDTSTN,0.91581919,306,53852,2801478.295,52.0218,0.036038251,47.6425682,-0.006552641,51.8828,0.2339,39.999,0.026,1322,20,2,2
ALCARN,0.964140596,466,86844,8867723.365,102.1109,0.036274618,98.4493124,-0.006362896,59.662,17.9339,38.2825,-0.5583333,2714,19,2,10
PFOTLV,0.94290323,1115,200498,14835664.52,73.994,0.186051345,69.76925455,-0.005313247,34.71944,32.48472,32.01222,34.8825,375,4,4,6
CRLTPS,0.908349027,159,27493,2154100.533,78.3508,0.046395006,71.16993866,-0.00585097,50.4617,4.455,37.9117,12.4864,1534,7,2,7
GNBSTN,0.772909968,118,17307,858292.4475,49.5922,0.046973427,38.33031652,-0.005920344,51.8828,0.2339,45.36278,5.329722,816,3,2,8
HHNNDR,0.958818851,266,48219,4289350.109,88.9556,0.046430216,85.2923068,-0.007949274,49.9497,7.2639,35.2,-2.916667,1837,1,5,9
BLLOPO,0.90752503,196,33720,2548240.288,75.5705,0.033147512,68.58220174,-0.006045377,55.7403,9.1528,41.23806,-8.674723,2069,5,2,5
BLQMAN,0.983913507,297,56332,3830888.519,68.0055,0.048103219,66.91157702,-0.005235557,53.35333,-2.276667,44.5306,11.2925,1391,3,4,2
MADTFS,0.963960674,752,137268,9162576.138,66.7495,0.035276279,64.34393355,-0.006597985,40.47361,-3.561111,28.04278,-16.57055,1824,18,2,9
ATHFCO,0.990674388,654,122485,8251338.538,67.3661,0.062255489,66.73788429,-0.006064251,41.8003,12.2389,37.89583,23.72889,1072,17,2,3
BUDWMI,0.945036211,396,71509,2411247.82,33.7195,0.056201322,31.86614976,-0.012195681,52.4511,20.6519,47.4333,19.2333,567,10,1,1
BOJBTS,0.815326848,248,38216,2182771.292,57.1166,0.045971143,46.56876797,-0.006306589,48.16,17.21,42.41667,27.28333,1013,17,2,3
EMAFUE,0.842213003,190,30857,2392075.996,77.5213,0.022498098,65.28948075,-0.004582624,52.83,-1.329444,28.44806,-13.86194,2902,11,4,10
ORKTSF,0.873981211,170,28095,1922671.335,68.4346,0.036052196,59.81059338,-0.004271966,51.84083,-8.488889,45.6506,12.1956,1659,3,4,7
CIAFEZ,0.828368933,162,25363,1508132.62,59.4619,0.027844209,49.25640539,-0.009452662,41.7995,12.5933,33.92889,-4.9775,1769,1,1,9
CTALTN,0.961611354,117,21818,1891195.159,86.6805,0.041551821,83.35295338,-0.005931899,51.8744,-0.3664,37.40278,14.92306,2006,7,2,9
FMMTLV,0.962455052,150,27301,2951517.707,108.1102,0.03811401,104.0512482,-0.002707355,47.9886,10.2394,32.01222,34.8825,2730,14,4,10
MANWRO,0.928081859,216,38185,1848937.567,48.4205,0.033915628,44.93820646,-0.009954397,53.35333,-2.276667,51.1,16.8833,1325,9,1,2
BLQPFO,0.903113844,52,9107,522984.9831,57.4267,0.024591205,51.86285037,-0.005760393,44.5306,11.2925,34.71944,32.48472,2109,14,2,5
BLLDUB,0.767777326,364,52906,1940182.085,36.6722,0.027523091,28.15612244,-0.006181498,55.7403,9.1528,53.4325,-6.252222,1023,16,2,3
DUBSVQ,0.94383072,520,92956,8165619.026,87.8439,0.046526255,82.90978622,-0.005958176,53.4325,-6.252222,37.415,-5.8975,1782,5,2,9
